order_id,order_hour,distance_km,prep_time_min,delivery_time_min,order_value,surge_multiplier,rating,cuisine,traffic_level,weather
394,7,12.91,26,67,32.18,1.0,4.1,Italian,Low,Clear
395,13,5.67,17,56,52.13,1.2,3.7,American,Medium,Rain
396,15,11.48,31,80,35.04,1.0,4.7,Italian,Medium,Rain
397,13,4.78,19,44,27.64,1.0,3.8,American,Medium,Clear
398,11,4.83,26,23,10.93,1.0,3.6,Mexican,Low,Storm
399,18,2.05,34,56,26.64,1.2,4.6,Mexican,Medium,Clear
400,22,6.88,38,48,45.37,1.0,4.5,American,Medium,Clear
401,14,11.08,38,54,55.67,1.5,3.3,Italian,Low,Clear
402,1,14.13,39,31,18.84,1.2,4.6,Thai,Medium,Storm
403,1,9.26,23,43,24.54,1.0,3.8,Indian,Low,Clear
404,22,13.02,12,64,13.47,1.2,4.0,Indian,High,Storm
405,21,12.43,37,63,42.99,1.0,4.3,Chinese,Low,Clear
406,18,3.01,32,87,57.81,1.0,4.5,Chinese,Low,Rain
407,21,7.54,29,75,40.25,1.5,4.4,Thai,Low,Clear
408,21,2.2,21,60,38.94,1.0,4.2,Italian,Low,Rain
409,16,10.39,28,60,35.44,1.5,4.0,Thai,Medium,Storm
410,19,14.27,25,31,9.87,1.2,4.4,Mexican,High,Storm
411,9,2.49,6,80,45.12,1.0,4.1,Italian,Medium,Rain
412,5,11.14,35,19,38.11,1.2,5.0,American,Low,Clear
413,14,9.67,37,68,41.38,1.0,4.5,Indian,Low,Clear
414,21,8.96,34,30,54.43,1.0,3.7,Chinese,Low,Rain
415,10,6.16,16,21,48.12,1.0,4.0,Italian,Medium,Clear
416,4,5.65,16,22,47.95,1.0,4.2,Italian,Medium,Rain
417,0,1.16,28,86,56.0,1.0,4.8,American,Medium,Clear
418,7,3.66,28,52,59.45,2.0,4.9,Mexican,Low,Clear
419,20,0.72,15,68,36.97,1.0,4.0,Mexican,Medium,Clear
420,11,8.93,17,29,10.99,1.2,3.7,Indian,Medium,Clear
421,11,2.03,31,64,30.25,1.0,3.7,Thai,Low,Clear
422,4,13.16,12,70,48.32,1.0,4.3,Thai,High,Clear
423,6,8.09,14,23,6.52,1.0,5.0,Chinese,Low,Clear
424,3,10.65,12,22,8.13,1.2,4.5,Mexican,Medium,Rain
425,5,6.46,24,33,8.69,1.0,3.4,Mexican,High,Clear
426,12,8.63,12,65,45.21,1.0,3.8,Mexican,Low,Storm
427,19,14.17,13,86,32.56,1.0,3.9,Thai,Low,Clear
428,14,1.7,11,71,25.29,1.2,3.8,Italian,Medium,Rain
429,2,4.18,18,82,10.81,1.0,4.0,Mexican,Low,Clear
430,22,11.81,32,45,45.27,1.2,4.4,Thai,Medium,Clear
431,7,1.93,6,17,22.66,1.0,4.5,American,High,Clear
432,19,1.6,12,57,19.59,1.2,4.7,Thai,Medium,Clear
433,15,5.74,17,43,40.88,1.0,4.5,Indian,Medium,Rain
434,12,1.84,25,24,35.75,1.0,3.2,Mexican,Medium,Rain
435,17,8.98,32,26,24.93,1.0,3.7,Chinese,High,Clear
436,9,3.78,39,60,40.28,2.0,4.1,Italian,Medium,Rain
437,18,13.49,27,44,19.92,1.0,4.3,American,High,Clear
438,16,11.86,19,46,48.72,2.0,4.6,Thai,Medium,Rain
439,23,10.65,6,87,17.61,1.0,4.2,Indian,Low,Clear
440,18,9.45,16,61,13.74,1.0,4.2,Italian,Low,Clear
441,22,13.02,7,77,48.03,1.0,4.3,American,High,Clear
442,4,3.73,9,40,43.93,1.0,4.1,Italian,Low,Storm
443,20,13.16,7,17,15.05,1.5,4.2,Indian,Medium,Clear
444,22,11.95,23,37,11.39,1.5,4.8,Indian,Medium,Clear
445,8,11.35,6,89,51.11,1.2,4.2,Mexican,High,Clear
446,11,8.64,21,88,47.71,1.2,4.2,Chinese,Medium,Clear
447,20,4.07,18,64,23.0,1.0,4.2,Mexican,Medium,Clear
448,0,6.64,32,50,41.2,2.0,4.8,Thai,High,Clear
449,0,12.01,31,27,11.83,1.0,3.6,Italian,High,Storm
450,14,0.96,14,43,32.89,1.2,5.0,Mexican,Low,Rain
451,1,11.84,7,52,6.03,1.0,3.6,Indian,High,Storm
452,21,3.98,29,19,26.54,2.0,3.9,Indian,Low,Clear
453,15,2.59,26,34,9.12,1.5,4.6,Indian,Medium,Clear
454,7,2.18,34,28,31.13,2.0,4.7,Mexican,Low,Clear
455,12,0.9,25,22,28.19,1.0,3.5,Thai,Medium,Clear
456,20,8.09,34,62,29.44,1.0,3.7,Thai,High,Storm
457,0,3.66,32,27,7.49,1.0,4.3,American,Medium,Rain
458,15,14.85,35,38,24.89,1.2,5.0,Mexican,Medium,Clear
459,6,8.83,30,79,46.61,1.2,4.8,Mexican,Low,Rain
460,4,2.5,26,48,25.29,1.0,4.1,Mexican,High,Storm
461,21,10.49,25,65,44.33,1.0,3.0,Mexican,Low,Rain
462,22,13.52,5,17,25.32,1.0,4.2,Indian,Low,Clear
463,2,11.31,17,72,28.28,1.5,4.4,Chinese,Medium,Clear
464,11,1.61,25,86,36.01,1.0,4.0,Mexican,Medium,Clear
465,15,13.49,13,69,57.29,1.2,3.8,Mexican,Medium,Rain
466,18,12.01,21,56,10.99,1.0,4.3,Chinese,Low,Rain
467,4,2.8,25,35,6.81,1.0,3.7,Mexican,Low,Clear
468,21,1.25,35,24,38.44,1.5,5.0,Chinese,High,Clear
469,13,8.58,26,71,57.2,1.0,5.0,Indian,High,Rain
470,4,2.76,16,39,59.43,1.0,4.5,American,High,Clear
471,14,12.6,10,70,31.63,1.0,4.2,Mexican,Medium,Clear
472,16,5.7,20,52,30.74,1.0,3.9,American,Low,Clear
473,13,13.74,30,75,40.47,1.2,4.2,Mexican,Medium,Clear
474,19,8.7,9,61,35.56,1.0,5.0,Italian,Medium,Clear
475,4,3.15,13,68,39.87,1.2,4.6,Thai,Low,Clear
476,11,2.52,18,60,53.07,1.0,4.3,Italian,Low,Storm
477,15,8.86,34,82,46.05,1.5,4.7,Indian,Medium,Clear
478,15,11.55,30,18,32.33,1.5,4.5,American,Medium,Rain
479,20,11.83,33,80,30.4,2.0,4.4,American,Low,Clear
480,6,4.5,23,57,40.18,1.5,4.7,Chinese,Low,Rain
481,3,3.46,12,76,30.06,1.0,4.5,Chinese,High,Clear
482,0,0.74,27,18,30.18,1.0,4.6,Mexican,Low,Clear
483,4,10.35,39,79,5.9,1.2,4.3,Chinese,Medium,Clear
484,22,1.61,35,76,14.57,1.0,4.1,Chinese,Medium,Clear
485,9,6.6,39,16,31.87,1.0,3.9,American,High,Clear
486,21,9.22,36,23,50.25,1.0,3.9,Italian,Medium,Clear
487,4,14.09,9,71,20.33,1.0,3.4,American,Low,Clear
488,3,5.02,20,59,33.75,1.0,3.7,Chinese,Low,Clear
489,1,4.12,21,32,23.97,1.0,3.7,Mexican,Medium,Rain
490,19,9.99,36,62,10.76,1.0,3.9,Italian,Low,Clear
491,9,9.48,36,56,57.71,1.2,5.0,Chinese,Low,Clear
492,18,5.32,24,55,52.01,1.0,4.1,Chinese,Low,Clear
493,0,13.96,6,89,9.32,2.0,4.3,Thai,Low,Storm
494,23,12.75,24,72,44.59,1.0,4.3,Mexican,Low,Storm
495,4,3.75,22,56,24.12,1.2,5.0,Mexican,Low,Clear
496,12,3.97,5,49,59.72,1.0,3.9,Chinese,Low,Clear
497,3,7.93,33,52,21.63,1.0,4.1,Chinese,High,Storm
498,15,11.72,33,81,18.13,1.0,4.1,American,High,Storm
499,23,1.14,23,55,36.23,1.0,4.8,Indian,Low,Clear
500,15,10.55,10,64,50.93,1.5,4.9,Mexican,Low,Clear
501,22,9.9,12,86,15.59,1.2,4.4,Mexican,High,Rain
502,1,3.86,28,59,44.02,1.0,4.8,Thai,Medium,Clear
503,16,10.38,24,85,8.38,1.0,4.3,American,High,Rain
504,19,14.13,18,33,55.54,1.0,4.1,Italian,Low,Clear
505,23,1.18,9,31,9.46,1.0,4.8,Thai,Medium,Clear
506,11,5.13,38,79,55.28,1.0,4.4,Thai,High,Clear
507,17,6.85,20,70,31.99,2.0,3.8,Italian,Medium,Clear
508,2,13.54,11,55,29.65,1.0,4.7,Italian,Medium,Clear
509,0,14.45,20,56,58.53,1.2,4.1,Mexican,Medium,Storm
510,0,6.94,11,20,59.47,1.2,4.0,Indian,High,Clear
511,18,11.38,31,83,40.76,1.5,4.6,Indian,High,Clear
512,10,8.21,18,89,11.99,1.0,4.2,American,Low,Clear
513,4,8.3,18,87,32.84,1.2,4.4,Italian,Low,Clear
514,11,4.53,37,54,34.1,1.5,4.5,Italian,Low,Clear
515,2,3.65,37,55,33.29,1.0,3.8,Chinese,High,Rain
516,0,4.68,24,23,36.32,1.0,4.4,American,Low,Storm
517,0,8.57,11,22,6.03,2.0,4.9,Thai,Low,Clear
518,7,0.92,36,58,44.12,1.2,3.7,Thai,High,Clear
519,9,13.66,7,72,44.18,1.0,4.4,American,Medium,Clear
520,10,2.77,33,81,11.35,1.0,3.8,Mexican,High,Clear
521,11,3.69,28,27,36.36,1.0,4.7,Mexican,Medium,Clear
522,12,8.02,26,33,36.26,1.0,4.7,American,Low,Clear
523,11,10.8,10,63,42.53,1.0,4.0,Indian,Low,Clear
524,13,1.89,28,44,9.7,1.0,5.0,American,Medium,Clear
525,1,5.11,27,80,39.46,1.2,4.8,Indian,Low,Clear
526,18,14.55,14,73,20.44,1.2,4.6,Mexican,Medium,Clear
527,17,4.3,20,67,32.89,1.5,4.5,American,Medium,Clear
528,2,5.04,15,66,47.53,1.0,4.7,Indian,Low,Clear
529,22,12.63,36,45,43.81,1.5,3.7,Chinese,Medium,Clear
530,16,1.23,10,29,11.54,1.0,4.3,Chinese,High,Clear
531,7,7.24,28,34,37.52,1.0,4.4,American,High,Clear
532,9,6.0,37,19,58.3,1.5,4.0,Italian,Medium,Clear
533,1,5.09,16,21,13.62,1.0,4.4,American,Low,Clear
534,18,4.64,31,32,51.91,1.0,4.8,Mexican,High,Storm
535,8,1.82,22,70,43.64,1.0,4.0,Mexican,Medium,Rain
536,6,5.06,17,89,47.57,1.0,4.2,Chinese,High,Rain
537,3,1.12,34,59,20.51,1.2,3.8,Indian,Medium,Clear
538,20,11.82,17,42,20.83,2.0,3.3,Chinese,Low,Storm
539,17,6.27,38,64,54.83,1.2,4.6,Indian,High,Rain
540,12,6.94,34,16,24.79,1.5,4.2,American,Medium,Clear
541,10,13.46,29,82,8.47,1.2,4.2,Italian,Low,Clear
542,23,10.04,6,38,38.03,1.5,3.7,Mexican,Medium,Clear
543,3,0.62,22,62,11.86,1.0,4.1,American,Low,Clear
544,20,14.18,9,59,48.81,1.5,4.7,Chinese,Medium,Rain
545,3,3.94,23,72,40.3,1.0,4.2,Thai,Medium,Clear
546,9,2.06,22,50,53.11,1.5,4.2,Thai,Low,Rain
547,4,11.64,36,16,48.17,1.0,4.3,American,High,Clear
548,8,7.76,25,32,11.17,1.2,3.6,Italian,Medium,Storm
549,23,6.79,14,63,25.96,1.2,4.5,Indian,Low,Clear
550,2,4.12,26,22,47.6,2.0,3.6,Italian,Low,Storm
551,16,8.44,17,72,27.95,1.2,3.7,Chinese,High,Clear
552,2,4.48,21,29,58.48,1.0,3.7,Italian,Low,Clear
553,15,13.57,13,31,45.47,1.0,4.1,Mexican,High,Clear
554,3,3.62,28,37,5.85,1.0,4.0,Thai,Low,Clear
555,17,13.32,18,80,53.4,1.0,4.2,Italian,Low,Rain
556,16,8.61,12,84,10.54,1.0,3.7,American,Medium,Clear
557,6,12.51,23,41,12.73,1.0,4.7,Indian,Medium,Clear
558,23,10.84,32,51,45.4,1.0,4.6,Mexican,Low,Clear
559,22,10.6,34,63,52.57,1.5,4.1,Mexican,High,Clear
560,4,5.2,11,78,34.5,1.5,4.0,Mexican,Low,Clear
561,11,3.89,30,48,20.9,1.0,3.9,Chinese,High,Clear
562,16,3.56,15,32,24.32,1.0,4.0,Chinese,Medium,Storm
563,22,12.93,18,78,23.86,1.0,3.5,American,Low,Rain
564,12,12.4,25,88,22.97,1.0,3.7,Indian,Medium,Rain
565,22,6.89,12,58,18.36,1.0,4.6,Italian,High,Clear
566,2,2.42,7,31,38.49,1.0,4.4,American,Medium,Clear
567,8,6.04,32,73,54.52,1.0,5.0,Chinese,Medium,Clear
568,16,9.48,33,27,21.89,1.0,4.1,American,Low,Clear
569,16,7.09,27,66,15.27,1.0,4.0,Indian,Medium,Clear
570,19,11.81,22,74,51.12,1.0,4.0,American,High,Clear
571,15,14.97,39,56,45.8,1.2,4.0,Thai,Medium,Rain
572,21,3.27,17,78,56.2,1.5,3.9,Thai,Medium,Rain
573,12,7.16,16,80,14.1,1.0,4.3,Mexican,Low,Storm
574,18,6.75,9,48,12.93,1.0,4.2,Italian,High,Clear
575,16,4.92,15,85,34.78,1.0,3.9,Chinese,Low,Clear
576,3,3.37,15,78,38.79,1.0,4.8,Chinese,Medium,Rain
577,11,1.45,35,47,31.41,1.0,5.0,Thai,Low,Clear
578,8,13.36,35,26,37.94,1.0,4.8,Indian,Medium,Clear
579,18,6.59,17,33,14.92,1.0,4.5,Indian,Medium,Rain
580,11,7.7,18,23,31.38,1.0,4.6,Indian,Medium,Clear
581,8,13.8,29,88,41.2,1.2,5.0,Chinese,High,Storm
582,6,11.76,37,31,28.8,1.0,4.6,Mexican,Low,Clear
583,13,2.39,37,64,42.37,1.0,3.9,Italian,Low,Rain
584,19,8.7,19,53,29.82,1.0,4.4,Indian,High,Clear
585,18,6.91,20,55,23.35,1.0,4.5,Chinese,Low,Clear
586,14,12.06,10,24,21.7,1.5,3.7,Mexican,Medium,Clear
587,15,11.0,29,26,27.6,1.2,4.1,Indian,High,Clear
588,20,10.51,19,29,6.27,1.0,4.8,Indian,High,Clear
589,4,5.44,8,42,41.77,1.2,3.3,Italian,Medium,Rain
590,2,12.17,8,18,51.48,1.2,3.6,Thai,Medium,Rain
591,11,1.26,34,50,24.5,1.0,4.1,Italian,Medium,Clear
592,19,2.81,38,79,7.53,1.0,4.4,American,Low,Clear
593,20,5.37,31,61,59.27,1.5,3.5,Thai,Low,Clear
594,3,1.61,35,53,19.5,1.0,4.1,Thai,High,Clear
595,20,3.91,36,52,11.96,1.0,4.8,Thai,Low,Rain
596,22,12.54,13,58,25.34,1.0,4.2,Indian,Medium,Clear
597,15,14.25,12,65,45.62,1.2,4.7,American,Medium,Storm
598,6,4.92,18,40,21.17,1.5,3.9,Chinese,Low,Clear
599,12,4.34,37,50,36.61,1.5,3.8,Italian,Low,Clear
600,20,4.56,27,83,27.86,1.2,4.6,Thai,Medium,Rain
601,9,4.53,25,15,11.48,2.0,4.4,Thai,Medium,Clear
602,6,1.02,16,67,23.17,1.2,3.6,Mexican,Medium,Clear
603,13,13.94,6,20,44.87,1.2,3.8,Indian,Low,Clear
604,4,3.6,17,51,38.66,2.0,5.0,Indian,Low,Clear
605,2,6.59,8,16,11.59,1.0,3.7,American,Low,Clear
606,22,0.64,24,83,13.98,1.2,4.7,Italian,Low,Clear
607,10,12.94,18,55,40.24,1.2,4.0,Thai,Low,Clear
608,10,11.1,34,65,49.74,1.5,4.2,Thai,Medium,Clear
609,17,14.23,33,61,24.22,1.5,4.3,American,Low,Clear
610,14,11.83,12,27,37.74,1.5,3.1,Indian,Low,Storm
611,11,5.05,16,83,14.39,1.5,3.5,Italian,Low,Clear
612,8,4.09,30,80,22.13,1.0,4.2,Indian,Medium,Clear
613,9,10.62,6,73,6.11,1.0,3.8,Italian,Medium,Clear
614,11,5.78,18,82,47.26,1.0,4.7,Indian,Low,Clear
615,16,8.71,10,73,27.06,1.0,3.4,Mexican,Medium,Clear
616,5,0.59,35,24,49.89,1.0,4.5,Thai,Medium,Rain
617,6,1.4,21,27,43.96,1.0,3.5,American,Low,Clear
618,13,8.26,29,16,50.58,1.0,4.0,Italian,High,Clear
619,12,8.71,36,29,20.71,1.5,3.7,American,Low,Clear
620,7,11.4,16,60,15.18,1.0,5.0,Italian,Low,Clear
621,9,2.41,17,71,58.45,1.5,3.5,Italian,Medium,Clear
622,8,7.94,23,24,44.45,1.5,4.1,Thai,Low,Clear
623,17,3.32,29,36,50.87,1.0,3.3,Italian,Low,Storm
624,1,1.85,35,22,5.72,1.0,5.0,Indian,High,Clear
625,4,6.45,29,35,24.5,1.2,4.4,Chinese,Medium,Clear
626,4,2.87,20,36,45.85,1.2,4.3,Indian,Low,Rain
627,5,3.72,27,59,9.29,1.0,4.9,Chinese,High,Storm
628,18,5.1,18,54,36.2,1.0,4.3,Thai,Low,Clear
629,7,4.26,10,36,28.6,1.0,4.3,Thai,Low,Storm
630,15,1.77,29,44,5.97,1.0,4.3,Indian,Low,Rain
631,12,1.8,27,76,17.98,1.0,4.5,Chinese,Medium,Clear
632,0,3.3,16,87,20.66,1.0,4.0,Thai,Low,Clear
633,21,1.23,17,59,11.15,1.2,4.1,Italian,Medium,Clear
634,19,9.58,38,49,39.73,2.0,4.6,Italian,Low,Clear
635,16,4.67,10,56,18.33,1.2,4.3,Chinese,Medium,Clear
636,6,4.56,12,19,20.27,1.5,4.1,Chinese,Low,Storm
637,12,5.31,12,41,54.4,1.2,3.5,American,Low,Clear
638,3,10.11,37,84,30.69,1.2,4.9,Italian,High,Rain
639,3,13.12,38,76,26.57,1.0,3.9,Indian,Medium,Rain
640,5,11.51,19,46,44.81,1.0,4.7,American,Medium,Clear
641,18,11.05,39,22,55.03,1.5,4.3,Chinese,Low,Storm
642,11,7.52,26,32,6.38,1.5,3.6,Thai,Medium,Rain
643,21,10.56,27,29,29.65,1.0,4.8,Indian,Low,Clear
644,6,8.52,26,40,38.59,1.0,4.3,Mexican,Medium,Rain
645,9,3.64,9,67,22.52,1.2,4.9,Mexican,Medium,Clear
646,18,3.52,35,58,47.48,1.0,4.1,Thai,Low,Clear
647,6,4.8,17,46,58.43,1.0,4.6,Mexican,Low,Clear
648,2,13.71,32,42,56.89,1.5,3.3,Thai,Medium,Rain
649,12,8.44,24,53,19.63,1.0,3.9,Indian,Low,Rain
650,12,11.14,37,46,17.45,1.2,3.6,Thai,High,Clear
651,17,5.53,20,32,57.66,1.5,4.0,Chinese,Low,Clear
652,19,6.41,33,84,30.22,1.0,4.4,Indian,Medium,Clear
653,7,2.32,27,25,16.46,1.0,3.9,American,Low,Clear
654,8,2.98,28,46,43.88,1.0,4.6,American,Low,Clear
655,6,12.5,38,34,20.64,1.0,3.8,Mexican,Low,Storm
656,0,8.98,11,54,19.7,1.2,4.6,Chinese,Low,Storm
657,2,5.39,8,22,53.36,1.0,4.9,American,Low,Clear
658,12,12.14,38,49,13.94,1.0,4.7,Italian,Medium,Clear
659,16,4.07,26,83,8.54,1.0,4.0,Italian,Low,Rain
660,23,14.65,9,35,19.81,1.0,3.1,Mexican,Low,Rain
661,0,5.5,27,38,38.38,1.0,4.5,Mexican,Low,Clear
662,5,5.39,19,31,11.77,1.2,4.1,Mexican,Low,Clear
663,20,5.02,35,32,30.94,1.0,3.7,American,Medium,Storm
664,5,2.27,13,26,39.5,1.0,3.9,Chinese,Medium,Clear
665,11,2.11,29,30,51.68,1.0,4.9,Thai,High,Storm
666,12,9.9,29,18,17.64,1.5,3.6,Thai,Low,Storm
667,12,13.19,25,48,49.95,1.0,4.4,Mexican,Low,Clear
668,14,11.96,13,60,17.92,1.2,4.3,Indian,Low,Storm
669,20,2.55,26,89,42.22,1.0,4.0,Mexican,Low,Clear
670,15,8.41,27,45,28.69,1.2,4.5,Thai,High,Clear
671,21,2.03,8,39,11.31,1.0,5.0,Thai,Medium,Clear
672,20,1.16,33,88,44.28,1.5,4.1,Thai,Medium,Clear
673,10,10.02,19,38,16.98,1.2,4.1,American,Low,Clear
674,4,8.26,5,79,14.71,1.5,4.5,Chinese,High,Clear
675,3,1.69,34,39,24.71,1.0,4.7,Mexican,Medium,Clear
676,2,1.01,33,42,40.93,1.2,4.1,Italian,Medium,Clear
677,18,14.85,24,50,17.87,1.2,4.0,Mexican,High,Rain
678,19,0.94,37,20,15.1,1.0,3.1,Mexican,High,Clear
679,17,6.95,26,80,5.55,1.0,3.8,Chinese,Low,Rain
680,14,7.82,17,81,30.94,1.2,3.6,Indian,Low,Clear
681,8,2.2,11,86,28.58,1.0,4.5,Mexican,Low,Clear
682,16,2.95,12,62,17.86,1.2,4.1,Mexican,Medium,Clear
683,13,5.6,32,84,7.95,1.0,4.1,Thai,Low,Clear
684,14,11.54,13,81,28.61,1.0,4.2,American,High,Clear
685,0,7.85,29,62,48.35,1.2,3.8,Chinese,Medium,Clear
686,20,9.75,20,79,44.34,1.0,5.0,American,High,Clear
687,21,14.79,14,58,52.34,2.0,4.8,Thai,Medium,Clear
688,21,11.64,15,77,5.53,1.5,5.0,Mexican,Medium,Clear
689,2,6.8,35,60,58.15,1.2,4.5,Mexican,Low,Rain
690,15,6.97,16,33,23.78,1.5,4.2,Italian,High,Clear
691,22,9.47,35,78,59.47,1.5,5.0,American,Medium,Clear
692,10,10.15,18,87,18.89,1.0,3.9,Thai,Medium,Clear
693,11,7.76,36,85,30.93,1.5,3.8,Chinese,Low,Storm
694,9,9.85,21,64,24.47,1.0,3.9,Mexican,High,Clear
695,15,0.84,39,77,24.57,1.0,4.5,Italian,Low,Clear
696,7,6.73,5,55,51.33,1.0,3.8,Italian,High,Rain
697,5,4.54,33,21,46.05,1.2,4.1,Indian,Medium,Clear
698,11,2.37,8,23,59.57,1.0,3.4,Chinese,Medium,Rain
699,23,1.94,27,18,38.74,1.0,4.4,Italian,High,Clear
700,20,9.25,32,63,30.48,1.2,3.4,Chinese,Medium,Clear
701,7,8.09,20,20,9.95,1.0,3.7,Mexican,Medium,Rain
702,3,4.18,16,35,59.81,1.2,4.8,Indian,Low,Clear
703,7,7.33,25,29,35.33,1.2,4.8,Thai,Low,Rain
704,17,7.64,21,81,43.53,1.0,4.4,Chinese,Medium,Clear
705,4,3.33,17,80,27.37,1.0,4.3,Thai,Low,Rain
706,8,9.96,36,70,35.12,1.2,3.9,Indian,Low,Clear
707,3,11.82,19,82,56.84,1.0,3.8,Thai,Low,Clear
708,21,11.98,16,46,14.15,1.0,4.0,Chinese,Low,Clear
709,16,9.24,19,80,21.08,1.0,3.4,Thai,Medium,Clear
710,8,7.92,38,43,13.36,1.0,4.3,Chinese,Low,Clear
711,0,1.38,10,80,48.57,1.0,4.2,American,Medium,Clear
712,20,4.67,21,48,8.41,1.0,3.7,Indian,Low,Clear
713,19,1.85,24,41,9.49,1.2,5.0,Chinese,Low,Clear
714,12,14.48,13,74,21.42,1.0,4.5,American,Low,Clear
715,15,2.46,9,53,33.28,1.5,4.5,American,Low,Clear
716,12,2.7,27,58,27.35,1.0,4.0,Indian,Medium,Storm
717,13,13.4,37,50,7.46,1.0,4.2,Mexican,Low,Clear
718,2,14.19,18,33,57.66,1.2,4.5,Indian,Medium,Clear
719,5,11.6,21,59,57.41,1.2,4.3,Chinese,Low,Clear
720,17,0.58,23,35,20.36,1.2,5.0,Mexican,Low,Clear
721,18,0.52,37,37,45.23,1.2,4.1,Indian,Medium,Rain
722,4,5.98,5,41,36.82,1.2,3.9,Indian,Medium,Clear
723,14,2.58,17,86,18.06,1.0,4.5,Indian,Low,Clear
724,1,0.77,31,33,19.42,1.2,3.6,Indian,Low,Storm
725,9,7.23,10,55,32.01,1.2,4.7,Mexican,Medium,Clear
726,23,14.17,10,40,28.06,2.0,3.5,Chinese,Medium,Clear
727,17,5.2,37,42,21.02,1.2,4.5,American,Medium,Clear
728,12,10.09,34,78,49.41,1.2,3.9,Indian,Low,Clear
729,4,9.96,39,82,31.48,1.0,4.4,American,Medium,Rain
730,22,4.14,27,65,41.02,1.5,4.7,American,High,Storm
731,23,9.93,14,88,15.41,2.0,4.3,American,Low,Rain
732,0,3.58,23,62,34.34,1.2,3.6,Indian,Medium,Rain
733,21,2.27,32,24,22.49,1.2,3.8,Indian,Low,Storm
734,0,10.67,27,87,33.95,1.0,3.8,Thai,Medium,Rain
735,17,2.14,8,53,47.95,1.2,3.3,Indian,Low,Clear
736,14,14.96,24,33,47.29,1.2,4.8,Indian,Low,Clear
737,16,3.16,23,78,24.48,1.2,4.3,Italian,Medium,Clear
738,10,9.12,31,33,43.19,1.0,3.6,Chinese,Low,Clear
739,20,6.46,38,76,56.77,1.2,4.9,Italian,High,Clear
740,21,2.33,8,27,39.41,1.0,3.8,Thai,Low,Rain
741,16,0.9,11,39,13.16,1.2,4.3,Mexican,Medium,Clear
742,12,9.53,11,56,42.38,1.0,3.8,Italian,Low,Clear
743,0,12.2,30,53,10.77,1.2,3.2,Italian,Medium,Clear
744,1,12.71,30,44,52.97,1.0,3.5,Italian,High,Clear
745,8,7.5,23,19,33.42,1.0,4.0,Chinese,Low,Clear
746,2,11.77,13,32,26.18,1.2,4.6,American,High,Clear
747,0,10.26,24,35,8.14,1.0,4.4,Mexican,Medium,Rain
748,20,11.0,20,64,25.94,1.2,4.3,Mexican,Medium,Rain
749,15,7.64,21,20,54.68,1.5,3.2,Chinese,Low,Clear
750,22,9.68,26,64,6.15,2.0,4.8,Thai,Medium,Clear
751,5,12.18,17,80,31.11,1.0,4.3,Italian,Low,Rain
752,16,6.27,16,15,56.21,1.5,4.1,American,High,Clear
753,4,12.19,14,71,26.72,1.0,4.8,Indian,Medium,Clear
754,4,9.08,5,44,28.55,1.5,4.8,Chinese,Medium,Clear
755,5,2.91,36,72,36.82,1.2,4.8,Thai,High,Clear
756,2,0.86,34,66,30.46,1.0,4.1,American,Low,Storm
757,20,5.76,12,51,14.27,1.0,3.7,Thai,High,Clear
758,22,8.43,25,62,6.02,1.0,4.7,Chinese,Medium,Clear
759,4,12.68,26,15,38.54,1.2,3.5,Chinese,Low,Clear
760,20,2.35,22,33,55.64,1.0,5.0,Indian,Medium,Rain
761,4,12.1,6,60,10.85,1.2,4.2,Thai,Medium,Clear
762,9,13.01,13,81,16.6,1.2,3.7,American,Medium,Clear
763,9,2.68,7,16,25.36,2.0,3.6,Thai,Medium,Clear
764,18,12.85,30,70,49.48,1.5,3.6,Thai,Low,Rain
765,16,14.88,25,31,19.81,1.0,4.3,Italian,Low,Rain
766,20,11.04,34,36,53.51,1.2,4.2,Thai,High,Storm
767,13,11.88,32,41,8.02,1.5,3.6,American,Low,Clear
768,8,14.92,30,69,56.75,1.5,4.0,American,High,Clear
769,13,9.28,38,46,35.84,1.0,3.5,Italian,Low,Rain
770,0,4.96,12,74,41.23,1.0,4.5,Indian,Low,Rain
771,18,12.64,14,42,25.22,1.0,4.2,American,Low,Clear
772,12,9.41,18,42,48.01,1.0,4.0,Thai,High,Clear
773,12,8.93,19,88,14.16,1.0,3.6,Thai,Low,Clear
774,3,4.18,21,39,7.69,1.0,4.0,Italian,Low,Clear
775,0,11.47,22,40,26.75,1.2,4.0,Chinese,High,Rain
776,16,1.68,36,89,51.95,1.0,4.4,Chinese,Medium,Clear
777,7,13.9,27,85,46.52,1.2,4.3,Italian,High,Rain
778,1,5.22,27,31,33.44,1.0,4.6,Chinese,High,Clear
779,7,2.35,39,21,36.47,1.5,4.0,American,High,Clear
780,6,6.91,19,70,12.14,1.5,3.3,Italian,Medium,Clear
781,1,1.12,28,78,51.24,1.2,4.7,Thai,Medium,Clear
782,21,10.43,32,34,48.28,1.5,3.7,American,Medium,Storm
783,21,13.59,20,52,41.11,1.0,3.6,Mexican,Low,Clear
784,2,12.64,20,89,30.64,1.2,4.2,Indian,Medium,Clear
785,17,2.35,10,72,58.05,1.0,4.4,Thai,Low,Clear
786,11,2.33,6,30,53.35,1.0,3.9,Thai,High,Clear
787,0,12.29,17,65,40.44,1.0,3.9,Indian,Medium,Clear
788,21,13.9,13,41,25.45,1.0,4.0,Indian,High,Clear
789,11,7.18,38,65,38.99,1.0,4.9,Italian,Low,Clear
